name,community_label,degree,weighted_degree,rescaled_weighted_degree,clustering_coeff
Dhdds,1376,0,0.0,0.0,0.0
Dip2b,1377,0,0.0,0.0,0.0
Dip2c,1378,0,0.0,0.0,0.0
Dlg2,1379,0,0.0,0.0,0.0
Disp2,1380,0,0.0,0.0,0.0
Dkc1,1381,0,0.0,0.0,0.0
Dlat,1382,0,0.0,0.0,0.0
Dlc1,1383,0,0.0,0.0,0.0
Dld,1384,0,0.0,0.0,0.0
Dleu2,1385,0,0.0,0.0,0.0
Dlg1,1386,0,0.0,0.0,0.0
Dirc2,1387,0,0.0,0.0,0.0
Dlg4,1388,0,0.0,0.0,0.0
Diras1,1389,0,0.0,0.0,0.0
Dlgap4,1390,0,0.0,0.0,0.0
Dlst,1391,0,0.0,0.0,0.0
Dmap1,1392,0,0.0,0.0,0.0
Dmd,1393,0,0.0,0.0,0.0
Dmtf1,1394,0,0.0,0.0,0.0
Dmtn,1395,0,0.0,0.0,0.0
Dmwd,1396,0,0.0,0.0,0.0
Dlg3,1397,0,0.0,0.0,0.0
Dguok,1398,0,0.0,0.0,0.0
Dnaja2,1399,0,0.0,0.0,0.0
Dnaja4,1400,0,0.0,0.0,0.0
Dnajc11,1401,0,0.0,0.0,0.0
Dnajb11,1402,0,0.0,0.0,0.0
Dnajb14,1403,0,0.0,0.0,0.0
Dnajb2,1404,0,0.0,0.0,0.0
Dnajb4,1405,0,0.0,0.0,0.0
Dnajb6,1406,0,0.0,0.0,0.0
Dnajb9,1407,0,0.0,0.0,0.0
Dnajc1,1408,0,0.0,0.0,0.0
Dnajc10,1409,0,0.0,0.0,0.0
Dnajc12,1410,0,0.0,0.0,0.0
Dnajc27,1411,0,0.0,0.0,0.0
Dnajc13,1412,0,0.0,0.0,0.0
Dnajc15,1413,0,0.0,0.0,0.0
Dnajc16,1414,0,0.0,0.0,0.0
Dnajc18,1415,0,0.0,0.0,0.0
Dnajc19,1416,0,0.0,0.0,0.0
Dnajc2,1417,0,0.0,0.0,0.0
Dnajc21,1418,0,0.0,0.0,0.0
Dnajc24,1419,0,0.0,0.0,0.0
Dnajb1,1420,0,0.0,0.0,0.0
Dnajc3,1421,0,0.0,0.0,0.0
Dnajc6,1422,0,0.0,0.0,0.0
Dnttip1,1423,0,0.0,0.0,0.0
Dnajc9,1424,0,0.0,0.0,0.0
Dnal1,1425,0,0.0,0.0,0.0
Dnal4,1426,0,0.0,0.0,0.0
Dnlz,1427,0,0.0,0.0,0.0
Dnm2,1428,0,0.0,0.0,0.0
Dnmt1,1429,0,0.0,0.0,0.0
Dnpep,1430,0,0.0,0.0,0.0
Dnajc4,1431,0,0.0,0.0,0.0
Doc2b,1432,0,0.0,0.0,0.0
Dnajc30,1433,0,0.0,0.0,0.0
Dock1,1434,0,0.0,0.0,0.0
Dock3,1435,0,0.0,0.0,0.0
Dock4,1436,0,0.0,0.0,0.0
Dock7,1437,0,0.0,0.0,0.0
Dock9,1438,0,0.0,0.0,0.0
Dohh,1439,0,0.0,0.0,0.0
Dopey1,1440,0,0.0,0.0,0.0
Dnttip2,1441,0,0.0,0.0,0.0
Armcx5,1442,0,0.0,0.0,0.0
Itgb8,1443,0,0.0,0.0,0.0
Dpcd,1444,0,0.0,0.0,0.0
E130114P18Rik,1445,0,0.0,0.0,0.0
Dph6,1446,0,0.0,0.0,0.0
Dph7,1447,0,0.0,0.0,0.0
Dpm1,1448,0,0.0,0.0,0.0
Dpm2,1449,0,0.0,0.0,0.0
Dpm3,1450,0,0.0,0.0,0.0
Dpp8,1451,0,0.0,0.0,0.0
Dpy19l4,1452,0,0.0,0.0,0.0
Dpy30,1453,0,0.0,0.0,0.0
Dpysl2,1454,0,0.0,0.0,0.0
Dpysl4,1455,0,0.0,0.0,0.0
Dr1,1456,0,0.0,0.0,0.0
Dram2,1457,0,0.0,0.0,0.0
Drap1,1458,0,0.0,0.0,0.0
Drg1,1459,0,0.0,0.0,0.0
Drg2,1460,0,0.0,0.0,0.0
Drosha,1461,0,0.0,0.0,0.0
Dscr3,1462,0,0.0,0.0,0.0
Dzank1,1463,0,0.0,0.0,0.0
Epha4,1464,0,0.0,0.0,0.0
Dph3,1465,0,0.0,0.0,0.0
Dpf3,1466,0,0.0,0.0,0.0
Dstyk,1467,0,0.0,0.0,0.0
Dvl1,1468,0,0.0,0.0,0.0
Dus3l,1469,0,0.0,0.0,0.0
Dusp1,1470,0,0.0,0.0,0.0
Dusp11,1471,0,0.0,0.0,0.0
Dusp26,1472,0,0.0,0.0,0.0
Dusp28,1473,0,0.0,0.0,0.0
Dusp3,1474,0,0.0,0.0,0.0
Dtx1,1475,0,0.0,0.0,0.0
Dusp8,1476,0,0.0,0.0,0.0
Dym,1477,0,0.0,0.0,0.0
Dtna,1478,0,0.0,0.0,0.0
Dync1h1,1479,0,0.0,0.0,0.0
Dync1i1,1480,0,0.0,0.0,0.0
Dync1li1,1481,0,0.0,0.0,0.0
Dync2h1,1482,0,0.0,0.0,0.0
Dynll1,1483,0,0.0,0.0,0.0
Dyrk1a,1484,0,0.0,0.0,0.0
Dut,1485,0,0.0,0.0,0.0
Dtnbp1,1486,0,0.0,0.0,0.0
Dzip1,1487,0,0.0,0.0,0.0
Eef1b2,1488,0,0.0,0.0,0.0
Dtx3,1489,0,0.0,0.0,0.0
Eef1d,1490,0,0.0,0.0,0.0
E2f6,1491,0,0.0,0.0,0.0
E330009J07Rik,1492,0,0.0,0.0,0.0
Eapp,1493,0,0.0,0.0,0.0
Ebag9,1494,0,0.0,0.0,0.0
Ebf1,1495,0,0.0,0.0,0.0
Ebna1bp2,1496,0,0.0,0.0,0.0
Ebp,1497,0,0.0,0.0,0.0
Ebpl,1498,0,0.0,0.0,0.0
Ecd,1499,0,0.0,0.0,0.0
Ece1,1500,0,0.0,0.0,0.0
Ece2,1501,0,0.0,0.0,0.0
Ech1,1502,0,0.0,0.0,0.0
Echdc1,1503,0,0.0,0.0,0.0
Echs1,1504,0,0.0,0.0,0.0
Eci1,1505,0,0.0,0.0,0.0
Eci2,1506,0,0.0,0.0,0.0
Ecsit,1507,0,0.0,0.0,0.0
Dzip3,1508,0,0.0,0.0,0.0
Ephb1,1509,0,0.0,0.0,0.0
E2f5,1510,0,0.0,0.0,0.0
E2f4,1511,0,0.0,0.0,0.0
Edil3,1512,0,0.0,0.0,0.0
Eftud2,1513,0,0.0,0.0,0.0
Eef1e1,1514,0,0.0,0.0,0.0
Eef1g,1515,0,0.0,0.0,0.0
Eef2k,1516,0,0.0,0.0,0.0
Efcab14,1517,0,0.0,0.0,0.0
Efcab2,1518,0,0.0,0.0,0.0
Efhd1,1519,0,0.0,0.0,0.0
Eed,1520,0,0.0,0.0,0.0
Efhd2,1521,0,0.0,0.0,0.0
Egln1,1522,0,0.0,0.0,0.0
Edrf1,1523,0,0.0,0.0,0.0
Egln2,1524,0,0.0,0.0,0.0
Egr1,1525,0,0.0,0.0,0.0
Ehbp1,1526,0,0.0,0.0,0.0
Ehd1,1527,0,0.0,0.0,0.0
Ehd3,1528,0,0.0,0.0,0.0
Ehd4,1529,0,0.0,0.0,0.0
Efr3b,1530,0,0.0,0.0,0.0
Eea1,1531,0,0.0,0.0,0.0
Dtymk,1532,0,0.0,0.0,0.0
Ehmt1,1533,0,0.0,0.0,0.0
Fbxo41,1534,0,0.0,0.0,0.0
Elof1,1535,0,0.0,0.0,0.0
Eif1ad,1536,0,0.0,0.0,0.0
Eif1ax,1537,0,0.0,0.0,0.0
Eif1b,1538,0,0.0,0.0,0.0
Eif2a,1539,0,0.0,0.0,0.0
Eif2ak1,1540,0,0.0,0.0,0.0
Eif2b1,1541,0,0.0,0.0,0.0
Eif2b2,1542,0,0.0,0.0,0.0
Eif3i,1543,0,0.0,0.0,0.0
Eif2b3,1544,0,0.0,0.0,0.0
Eif2b5,1545,0,0.0,0.0,0.0
Eif2s1,1546,0,0.0,0.0,0.0
Eif2s2,1547,0,0.0,0.0,0.0
Eif3b,1548,0,0.0,0.0,0.0
Eif3d,1549,0,0.0,0.0,0.0
Eif3e,1550,0,0.0,0.0,0.0
Eif3f,1551,0,0.0,0.0,0.0
Eif3g,1552,0,0.0,0.0,0.0
Eif2b4,1553,0,0.0,0.0,0.0
Elmo1,1554,0,0.0,0.0,0.0
Eif1a,1555,0,0.0,0.0,0.0
Eif3h,1556,0,0.0,0.0,0.0
Eif3j1,1557,0,0.0,0.0,0.0
Eif4g1,1558,0,0.0,0.0,0.0
Eif3m,1559,0,0.0,0.0,0.0
Eif4a1,1560,0,0.0,0.0,0.0
Eif4a3,1561,0,0.0,0.0,0.0
Eif4b,1562,0,0.0,0.0,0.0
Eif4e,1563,0,0.0,0.0,0.0
Eif4e2,1564,0,0.0,0.0,0.0
Eif4ebp2,1565,0,0.0,0.0,0.0
Eif3k,1566,0,0.0,0.0,0.0
Eif4h,1567,0,0.0,0.0,0.0
Elk1,1568,0,0.0,0.0,0.0
Eif5a,1569,0,0.0,0.0,0.0
Eif5a2,1570,0,0.0,0.0,0.0
Eif6,1571,0,0.0,0.0,0.0
Elavl1,1572,0,0.0,0.0,0.0
Elavl2,1573,0,0.0,0.0,0.0
Elavl3,1574,0,0.0,0.0,0.0
Elf2,1575,0,0.0,0.0,0.0
Eif4g3,1576,0,0.0,0.0,0.0
Elmo2,1577,0,0.0,0.0,0.0
Enho,1578,0,0.0,0.0,0.0
Ehmt2,1579,0,0.0,0.0,0.0
Eno1,1580,0,0.0,0.0,0.0
Elp2,1581,0,0.0,0.0,0.0
Elp3,1582,0,0.0,0.0,0.0
Elp4,1583,0,0.0,0.0,0.0
Elp5,1584,0,0.0,0.0,0.0
Emc1,1585,0,0.0,0.0,0.0
Emc10,1586,0,0.0,0.0,0.0
Emc3,1587,0,0.0,0.0,0.0
Emc6,1588,0,0.0,0.0,0.0
Emc8,1589,0,0.0,0.0,0.0
Emc9,1590,0,0.0,0.0,0.0
Emd,1591,0,0.0,0.0,0.0
Emg1,1592,0,0.0,0.0,0.0
Eml1,1593,0,0.0,0.0,0.0
Eml4,1594,0,0.0,0.0,0.0
Eml5,1595,0,0.0,0.0,0.0
Eml6,1596,0,0.0,0.0,0.0
Emp2,1597,0,0.0,0.0,0.0
Eid2b,1598,0,0.0,0.0,0.0
Ei24,1599,0,0.0,0.0,0.0
Elovl5,1600,0,0.0,0.0,0.0
Elovl4,1601,0,0.0,0.0,0.0
En2,1602,0,0.0,0.0,0.0
Ep400,1603,0,0.0,0.0,0.0
Enoph1,1604,0,0.0,0.0,0.0
Enpp4,1605,0,0.0,0.0,0.0
Enpp5,1606,0,0.0,0.0,0.0
Ensa,1607,0,0.0,0.0,0.0
Entpd6,1608,0,0.0,0.0,0.0
Eny2,1609,0,0.0,0.0,0.0
Endog,1610,0,0.0,0.0,0.0
Eomes,1611,0,0.0,0.0,0.0
Epas1,1612,0,0.0,0.0,0.0
Enah,1613,0,0.0,0.0,0.0
Epb4.1l1,1614,0,0.0,0.0,0.0
Epb4.1l2,1615,0,0.0,0.0,0.0
Epb4.1l4b,1616,0,0.0,0.0,0.0
Epc1,1617,0,0.0,0.0,0.0
Epc2,1618,0,0.0,0.0,0.0
Epdr1,1619,0,0.0,0.0,0.0
Ep300,1620,0,0.0,0.0,0.0
Endod1,1621,0,0.0,0.0,0.0
Epm2aip1,1622,0,0.0,0.0,0.0
Epn1,1623,0,0.0,0.0,0.0
Fam207a,1624,0,0.0,0.0,0.0
Exoc3,1625,0,0.0,0.0,0.0
Eprs,1626,0,0.0,0.0,0.0
Eps15,1627,0,0.0,0.0,0.0
Eps15l1,1628,0,0.0,0.0,0.0
Eps8,1629,0,0.0,0.0,0.0
Ept1,1630,0,0.0,0.0,0.0
Erbb2ip,1631,0,0.0,0.0,0.0
Erc2,1632,0,0.0,0.0,0.0
Ercc1,1633,0,0.0,0.0,0.0
Ercc5,1634,0,0.0,0.0,0.0
Ercc6l2,1635,0,0.0,0.0,0.0
Ergic1,1636,0,0.0,0.0,0.0
Ergic2,1637,0,0.0,0.0,0.0
Ergic3,1638,0,0.0,0.0,0.0
Eri3,1639,0,0.0,0.0,0.0
Erich1,1640,0,0.0,0.0,0.0
Erlec1,1641,0,0.0,0.0,0.0
Erlin2,1642,0,0.0,0.0,0.0
Erp44,1643,0,0.0,0.0,0.0
Exoc2,1644,0,0.0,0.0,0.0
Epn2,1645,0,0.0,0.0,0.0
Errfi1,1646,0,0.0,0.0,0.0
Esco1,1647,0,0.0,0.0,0.0
Etl4,1648,0,0.0,0.0,0.0
Esrrg,1649,0,0.0,0.0,0.0
Esyt2,1650,0,0.0,0.0,0.0
Etaa1,1651,0,0.0,0.0,0.0
Etf1,1652,0,0.0,0.0,0.0
Etfa,1653,0,0.0,0.0,0.0
Etfb,1654,0,0.0,0.0,0.0
Etfdh,1655,0,0.0,0.0,0.0
Esf1,1656,0,0.0,0.0,0.0
Etnppl,1657,0,0.0,0.0,0.0
Esd,1658,0,0.0,0.0,0.0
Etv5,1659,0,0.0,0.0,0.0
Eva1a,1660,0,0.0,0.0,0.0
Evi5,1661,0,0.0,0.0,0.0
Evi5l,1662,0,0.0,0.0,0.0
Evl,1663,0,0.0,0.0,0.0
Ewsr1,1664,0,0.0,0.0,0.0
Exoc1,1665,0,0.0,0.0,0.0
Etnk1,1666,0,0.0,0.0,0.0
Fam13a,1667,0,0.0,0.0,0.0
Exoc5,1668,0,0.0,0.0,0.0
Fam208a,1669,0,0.0,0.0,0.0
Fahd2a,1670,0,0.0,0.0,0.0
Exoc7,1671,0,0.0,0.0,0.0
Exosc1,1672,0,0.0,0.0,0.0
Exosc10,1673,0,0.0,0.0,0.0
Exosc3,1674,0,0.0,0.0,0.0
Exosc4,1675,0,0.0,0.0,0.0
Exosc7,1676,0,0.0,0.0,0.0
Exosc8,1677,0,0.0,0.0,0.0
Exosc9,1678,0,0.0,0.0,0.0
Extl2,1679,0,0.0,0.0,0.0
Ezh1,1680,0,0.0,0.0,0.0
Ezh2,1681,0,0.0,0.0,0.0
F3,1682,0,0.0,0.0,0.0
F730043M19Rik,1683,0,0.0,0.0,0.0
F8a,1684,0,0.0,0.0,0.0
Fabp3,1685,0,0.0,0.0,0.0
Fabp5,1686,0,0.0,0.0,0.0
Fads1,1687,0,0.0,0.0,0.0
Fads6,1688,0,0.0,0.0,0.0
Exoc4,1689,0,0.0,0.0,0.0
Exoc6b,1690,0,0.0,0.0,0.0
Faf1,1691,0,0.0,0.0,0.0
Faf2,1692,0,0.0,0.0,0.0
Fam114a2,1693,0,0.0,0.0,0.0
Faim,1694,0,0.0,0.0,0.0
Faim2,1695,0,0.0,0.0,0.0
Fam101b,1696,0,0.0,0.0,0.0
Fam102a,1697,0,0.0,0.0,0.0
Fam103a1,1698,0,0.0,0.0,0.0
Fam104a,1699,0,0.0,0.0,0.0
Fam110b,1700,0,0.0,0.0,0.0
Fahd1,1701,0,0.0,0.0,0.0
Fam120a,1702,0,0.0,0.0,0.0
Fah,1703,0,0.0,0.0,0.0
Fam120b,1704,0,0.0,0.0,0.0
Fam122a,1705,0,0.0,0.0,0.0
Fam131a,1706,0,0.0,0.0,0.0
Fam131b,1707,0,0.0,0.0,0.0
Fam134a,1708,0,0.0,0.0,0.0
Fam134b,1709,0,0.0,0.0,0.0
Fam135a,1710,0,0.0,0.0,0.0
Fam117b,1711,0,0.0,0.0,0.0
Esrra,1712,0,0.0,0.0,0.0
Fam135b,1713,0,0.0,0.0,0.0
Fam13b,1714,0,0.0,0.0,0.0
H2afy,1715,0,0.0,0.0,0.0
Fam160b1,1716,0,0.0,0.0,0.0
Fam160b2,1717,0,0.0,0.0,0.0
Fam162a,1718,0,0.0,0.0,0.0
Fam168b,1719,0,0.0,0.0,0.0
Fam171b,1720,0,0.0,0.0,0.0
Fam172a,1721,0,0.0,0.0,0.0
Fam173a,1722,0,0.0,0.0,0.0
Fam174a,1723,0,0.0,0.0,0.0
Fam174b,1724,0,0.0,0.0,0.0
Fam175b,1725,0,0.0,0.0,0.0
Fam178a,1726,0,0.0,0.0,0.0
Fam179b,1727,0,0.0,0.0,0.0
Fam184a,1728,0,0.0,0.0,0.0
Fam188a,1729,0,0.0,0.0,0.0
Fam192a,1730,0,0.0,0.0,0.0
Fam193a,1731,0,0.0,0.0,0.0
Fam195a,1732,0,0.0,0.0,0.0
Fam49b,1733,0,0.0,0.0,0.0
Fam13c,1734,0,0.0,0.0,0.0
Fam160a2,1735,0,0.0,0.0,0.0
Fam155a,1736,0,0.0,0.0,0.0
Fam195b,1737,0,0.0,0.0,0.0
Fam219a,1738,0,0.0,0.0,0.0
Fam208b,1739,0,0.0,0.0,0.0
Fam20a,1740,0,0.0,0.0,0.0
Fam20b,1741,0,0.0,0.0,0.0
Fam210a,1742,0,0.0,0.0,0.0
Fam213b,1743,0,0.0,0.0,0.0
Fam214a,1744,0,0.0,0.0,0.0
Fam204a,1745,0,0.0,0.0,0.0
Fam216a,1746,0,0.0,0.0,0.0
Fam220a,1747,0,0.0,0.0,0.0
Fam199x,1748,0,0.0,0.0,0.0
Fam222b,1749,0,0.0,0.0,0.0
Fam229b,1750,0,0.0,0.0,0.0
Fam32a,1751,0,0.0,0.0,0.0
Fam3c,1752,0,0.0,0.0,0.0
Fam45a,1753,0,0.0,0.0,0.0
Fam49a,1754,0,0.0,0.0,0.0
Fam217b,1755,0,0.0,0.0,0.0
Fam19a5,1756,0,0.0,0.0,0.0
Fam50a,1757,0,0.0,0.0,0.0
Fam53c,1758,0,0.0,0.0,0.0
Fbxl15,1759,0,0.0,0.0,0.0
Fam98a,1760,0,0.0,0.0,0.0
Fam65a,1761,0,0.0,0.0,0.0
Fam69a,1762,0,0.0,0.0,0.0
Fam73b,1763,0,0.0,0.0,0.0
Fam76a,1764,0,0.0,0.0,0.0
Fam76b,1765,0,0.0,0.0,0.0
Fam92a,1766,0,0.0,0.0,0.0
Fam96a,1767,0,0.0,0.0,0.0
Fam96b,1768,0,0.0,0.0,0.0
Fam98b,1769,0,0.0,0.0,0.0
Fam57b,1770,0,0.0,0.0,0.0
Fam98c,1771,0,0.0,0.0,0.0
Far1,1772,0,0.0,0.0,0.0
Farp1,1773,0,0.0,0.0,0.0
Farsa,1774,0,0.0,0.0,0.0
Farsb,1775,0,0.0,0.0,0.0
Fasn,1776,0,0.0,0.0,0.0
Fastk,1777,0,0.0,0.0,0.0
Fam53b,1778,0,0.0,0.0,0.0
Fam63a,1779,0,0.0,0.0,0.0
Fat1,1780,0,0.0,0.0,0.0
Fbxl16,1781,0,0.0,0.0,0.0
Fbxo22,1782,0,0.0,0.0,0.0
Fbxl17,1783,0,0.0,0.0,0.0
Fbxl18,1784,0,0.0,0.0,0.0
Fbxl20,1785,0,0.0,0.0,0.0
Fbxl3,1786,0,0.0,0.0,0.0
Fbxl5,1787,0,0.0,0.0,0.0
Fbxo11,1788,0,0.0,0.0,0.0
Fbrsl1,1789,0,0.0,0.0,0.0
Fbxo2,1790,0,0.0,0.0,0.0
Fbxo25,1791,0,0.0,0.0,0.0
Fau,1792,0,0.0,0.0,0.0
Fbxo28,1793,0,0.0,0.0,0.0
Fbxo3,1794,0,0.0,0.0,0.0
Fbxo31,1795,0,0.0,0.0,0.0
Fbxo33,1796,0,0.0,0.0,0.0
Fbxo34,1797,0,0.0,0.0,0.0
Fbxo38,1798,0,0.0,0.0,0.0
Fbxo21,1799,0,0.0,0.0,0.0
Fbf1,1800,0,0.0,0.0,0.0
Eif3l,1801,0,0.0,0.0,0.0
Fbxo44,1802,0,0.0,0.0,0.0
Dpf1,1803,0,0.0,0.0,0.0
Fkbp1b,1804,0,0.0,0.0,0.0
Fbxo8,1805,0,0.0,0.0,0.0
Fbxw11,1806,0,0.0,0.0,0.0
Fbxw2,1807,0,0.0,0.0,0.0
Fbxw5,1808,0,0.0,0.0,0.0
Fbxw8,1809,0,0.0,0.0,0.0
Fcf1,1810,0,0.0,0.0,0.0
Fcho2,1811,0,0.0,0.0,0.0
Fchsd2,1812,0,0.0,0.0,0.0
Fcor,1813,0,0.0,0.0,0.0
Fdft1,1814,0,0.0,0.0,0.0
Fdps,1815,0,0.0,0.0,0.0
Fdx1,1816,0,0.0,0.0,0.0
Fdx1l,1817,0,0.0,0.0,0.0
Fdxr,1818,0,0.0,0.0,0.0
Fech,1819,0,0.0,0.0,0.0
Fem1a,1820,0,0.0,0.0,0.0
Fem1b,1821,0,0.0,0.0,0.0
Fem1c,1822,0,0.0,0.0,0.0
Fkbp1a,1823,0,0.0,0.0,0.0
Fbxo7,1824,0,0.0,0.0,0.0
Fer,1825,0,0.0,0.0,0.0
Fermt2,1826,0,0.0,0.0,0.0
Fgfr1op2,1827,0,0.0,0.0,0.0
Fgf11,1828,0,0.0,0.0,0.0
Fgf12,1829,0,0.0,0.0,0.0
Fgf14,1830,0,0.0,0.0,0.0
Fgf9,1831,0,0.0,0.0,0.0
Fgfbp3,1832,0,0.0,0.0,0.0
Fgfr1,1833,0,0.0,0.0,0.0
Fgfr1op,1834,0,0.0,0.0,0.0
Fgd4,1835,0,0.0,0.0,0.0
Fgfr3,1836,0,0.0,0.0,0.0
Fez2,1837,0,0.0,0.0,0.0
Fh1,1838,0,0.0,0.0,0.0
Fhl1,1839,0,0.0,0.0,0.0
Fibp,1840,0,0.0,0.0,0.0
Fip1l1,1841,0,0.0,0.0,0.0
Fis1,1842,0,0.0,0.0,0.0
Fjx1,1843,0,0.0,0.0,0.0
Fkbp15,1844,0,0.0,0.0,0.0
Fgfr2,1845,0,0.0,0.0,0.0
Glg1,1846,0,0.0,0.0,0.0
Fktn,1847,0,0.0,0.0,0.0
Fto,1848,0,0.0,0.0,0.0
Fos,1849,0,0.0,0.0,0.0
Flii,1850,0,0.0,0.0,0.0
Flna,1851,0,0.0,0.0,0.0
Flot1,1852,0,0.0,0.0,0.0
Flot2,1853,0,0.0,0.0,0.0
Flrt1,1854,0,0.0,0.0,0.0
Flrt3,1855,0,0.0,0.0,0.0
Flt1,1856,0,0.0,0.0,0.0
Flywch2,1857,0,0.0,0.0,0.0
Fmn2,1858,0,0.0,0.0,0.0
Fmnl2,1859,0,0.0,0.0,0.0
Fmr1,1860,0,0.0,0.0,0.0
Fn3k,1861,0,0.0,0.0,0.0
Fnbp1l,1862,0,0.0,0.0,0.0
Fnbp4,1863,0,0.0,0.0,0.0
Fndc3a,1864,0,0.0,0.0,0.0
Fndc4,1865,0,0.0,0.0,0.0
Fndc5,1866,0,0.0,0.0,0.0
Fnip1,1867,0,0.0,0.0,0.0
Fkbp8,1868,0,0.0,0.0,0.0
Flcn,1869,0,0.0,0.0,0.0
Fnip2,1870,0,0.0,0.0,0.0
Fnta,1871,0,0.0,0.0,0.0
Fra10ac1,1872,0,0.0,0.0,0.0
Foxj2,1873,0,0.0,0.0,0.0
Foxj3,1874,0,0.0,0.0,0.0
Foxn2,1875,0,0.0,0.0,0.0
Foxn3,1876,0,0.0,0.0,0.0
Foxo1,1877,0,0.0,0.0,0.0
Foxo3,1878,0,0.0,0.0,0.0
Foxp1,1879,0,0.0,0.0,0.0
Fopnl,1880,0,0.0,0.0,0.0
Frmd4a,1881,0,0.0,0.0,0.0
Fntb,1882,0,0.0,0.0,0.0
Frmd5,1883,0,0.0,0.0,0.0
Frmpd4,1884,0,0.0,0.0,0.0
Fryl,1885,0,0.0,0.0,0.0
Fscn1,1886,0,0.0,0.0,0.0
Fsd1,1887,0,0.0,0.0,0.0
Fsd1l,1888,0,0.0,0.0,0.0
Fstl5,1889,0,0.0,0.0,0.0
Frg1,1890,0,0.0,0.0,0.0
Fgf1,1891,0,0.0,0.0,0.0
Ftsj1,1892,0,0.0,0.0,0.0
Fbxo45,1893,0,0.0,0.0,0.0
Gatad2a,1894,0,0.0,0.0,0.0
Fuca1,1895,0,0.0,0.0,0.0
Fuca2,1896,0,0.0,0.0,0.0
Fundc1,1897,0,0.0,0.0,0.0
Fundc2,1898,0,0.0,0.0,0.0
Fuom,1899,0,0.0,0.0,0.0
Fut8,1900,0,0.0,0.0,0.0
Fxr1,1901,0,0.0,0.0,0.0
Fxr2,1902,0,0.0,0.0,0.0
Gabarap,1903,0,0.0,0.0,0.0
Fxyd6,1904,0,0.0,0.0,0.0
Fyco1,1905,0,0.0,0.0,0.0
Fyn,1906,0,0.0,0.0,0.0
Fyttd1,1907,0,0.0,0.0,0.0
Fzd1,1908,0,0.0,0.0,0.0
Fzr1,1909,0,0.0,0.0,0.0
G3bp1,1910,0,0.0,0.0,0.0
G6pc3,1911,0,0.0,0.0,0.0
G6pdx,1912,0,0.0,0.0,0.0
Fxyd7,1913,0,0.0,0.0,0.0
Gaa,1914,0,0.0,0.0,0.0
Gabarapl2,1915,0,0.0,0.0,0.0
Gars,1916,0,0.0,0.0,0.0
Gabbr2,1917,0,0.0,0.0,0.0
Gabpb2,1918,0,0.0,0.0,0.0
Gabra2,1919,0,0.0,0.0,0.0
Gabra4,1920,0,0.0,0.0,0.0
Gabrb1,1921,0,0.0,0.0,0.0
Gabrb2,1922,0,0.0,0.0,0.0
Gabrb3,1923,0,0.0,0.0,0.0
Gabrg2,1924,0,0.0,0.0,0.0
Gadd45g,1925,0,0.0,0.0,0.0
Gadd45gip1,1926,0,0.0,0.0,0.0
Gak,1927,0,0.0,0.0,0.0
Galnt1,1928,0,0.0,0.0,0.0
Galnt11,1929,0,0.0,0.0,0.0
Galnt7,1930,0,0.0,0.0,0.0
Galnt9,1931,0,0.0,0.0,0.0
Galt,1932,0,0.0,0.0,0.0
Ganab,1933,0,0.0,0.0,0.0
Gapdh,1934,0,0.0,0.0,0.0
Gapvd1,1935,0,0.0,0.0,0.0
Gatad1,1936,0,0.0,0.0,0.0
Gatad2b,1937,0,0.0,0.0,0.0
Ftx,1938,0,0.0,0.0,0.0
Ggh,1939,0,0.0,0.0,0.0
Gatsl2,1940,0,0.0,0.0,0.0
Gba2,1941,0,0.0,0.0,0.0
Gbas,1942,0,0.0,0.0,0.0
Gbf1,1943,0,0.0,0.0,0.0
Gcc2,1944,0,0.0,0.0,0.0
Gclc,1945,0,0.0,0.0,0.0
Gclm,1946,0,0.0,0.0,0.0
Gcsh,1947,0,0.0,0.0,0.0
Gdap1l1,1948,0,0.0,0.0,0.0
Gde1,1949,0,0.0,0.0,0.0
Gdi2,1950,0,0.0,0.0,0.0
Gdpd1,1951,0,0.0,0.0,0.0
Gemin7,1952,0,0.0,0.0,0.0
Gfm1,1953,0,0.0,0.0,0.0
Gfm2,1954,0,0.0,0.0,0.0
Gfod1,1955,0,0.0,0.0,0.0
Gfpt1,1956,0,0.0,0.0,0.0
Gga1,1957,0,0.0,0.0,0.0
Fubp3,1958,0,0.0,0.0,0.0
Gatc,1959,0,0.0,0.0,0.0
Gga2,1960,0,0.0,0.0,0.0
Gga3,1961,0,0.0,0.0,0.0
Gins4,1962,0,0.0,0.0,0.0
Ggps1,1963,0,0.0,0.0,0.0
Ggt7,1964,0,0.0,0.0,0.0
Gid4,1965,0,0.0,0.0,0.0
Gid8,1966,0,0.0,0.0,0.0
Gigyf1,1967,0,0.0,0.0,0.0
Gigyf2,1968,0,0.0,0.0,0.0
Ginm1,1969,0,0.0,0.0,0.0
Ggct,1970,0,0.0,0.0,0.0
Gipc2,1971,0,0.0,0.0,0.0
Ggact,1972,0,0.0,0.0,0.0
Git1,1973,0,0.0,0.0,0.0
Gja1,1974,0,0.0,0.0,0.0
Gjb6,1975,0,0.0,0.0,0.0
Gjc3,1976,0,0.0,0.0,0.0
Gkap1,1977,0,0.0,0.0,0.0
Glce,1978,0,0.0,0.0,0.0
Gle1,1979,0,0.0,0.0,0.0
Gipc1,1980,0,0.0,0.0,0.0
Fbxo6,1981,0,0.0,0.0,0.0
Glmn,1982,0,0.0,0.0,0.0
